Date,DZD,ARS,AUD,BDT,BRL,KHR,CAD,CLP,CNY,TWD,COP,EUR,CZK,DKK,HKD,HUF,ISK,INR,IDR,ILS,JPY,KRW,MYR,MXN,NZD,NOK,PEN,PHP,PKR,PLN,RON,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TRY,AED,GBP,USD,VEF,VND
2002-03-02,126.34158842257224,224.50437775007606,71.48852011076622,150.17584535179458,81.22832321818728,122.31995099680017,67.33756886723303,85.82800501911612,98.47304464950625,110.47518387714092,78.91281863014234,79.24430739436957,75.49688797119131,92.36397472400772,124.21965481589487,103.64533311565509,166.89621808752818,116.58781037033972,116.13689584476133,98.9536093770671,77.78201176695154,106.43192870559169,105.51416406952956,148.32463726914432,78.1326143043463,92.21589461172542,92.74742108957699,108.13742430445959,168.71343677857408,101.82703610014407,134.7955707444488,135.69382462531664,123.22770855909097,88.19806035070357,84.39701785473548,95.00404268892741,84.8102791771195,90.88778880538175,142.80685064832375,129.49755263011926,127.1195491863828,123.68263877116479,455.22673206349253,163.0149346163286
2002-03-03,126.34158842257224,224.50437775007606,71.48852011076622,150.17584535179458,81.22832321818728,122.31995099680017,67.33756886723303,85.82800501911612,98.47304464950625,110.47518387714092,78.91281863014234,79.24430739436957,75.49688797119131,92.36397472400772,124.21965481589487,103.64533311565509,166.89621808752818,116.58781037033972,116.13689584476133,98.9536093770671,77.78201176695154,106.43192870559169,105.51416406952956,148.32463726914432,78.1326143043463,92.21589461172542,92.74742108957699,108.13742430445959,168.71343677857408,101.82703610014407,134.7955707444488,135.69382462531664,123.22770855909097,88.19806035070357,84.39701785473548,95.00404268892741,84.8102791771195,90.88778880538175,142.80685064832375,129.49755263011926,127.1195491863828,123.68263877116479,455.22673206349253,163.0149346163286
2002-03-04,126.0243118631101,223.36794525966675,71.79512012289773,148.95828106952794,81.9223314757674,121.37126808233694,67.69498007815038,85.92379161654559,98.2914946570399,110.47160091922986,78.70208952858295,78.92480716559456,75.62932321765705,92.22976973342337,124.12154572003793,103.88509945575117,167.12946049690277,116.74916304680933,116.20801152313203,99.38722100665926,78.34085755399964,106.69996673794171,105.39505287487228,149.24740108478522,78.67096160540972,92.2244928789971,92.58918391600926,108.07875616771103,168.6745502424013,102.72669792515332,135.13768519478452,135.90697156051615,122.97383929988975,88.19272376407864,85.81749684665259,95.08371153985951,84.5553219496506,90.99494397949289,144.21316901236386,129.15604051496152,126.94722023425871,123.30223119271422,464.3800959292685,161.42224737014638
2002-03-05,126.17646123795083,230.1515261928367,71.63603195102897,148.09621852957818,82.19130745528244,121.92758030944049,67.75075698514323,85.86508486272537,98.13051993945119,110.31224067731912,78.4941300299473,79.0451184151488,75.4552351620295,92.25103751083317,124.01760662571104,104.2595928963685,166.33063082777588,116.45912313481774,117.10252635956616,98.59893251862852,78.51413231095708,106.71680909523715,105.22729958639903,149.01757238440973,78.44851050722646,92.31690532565871,92.29360226401148,107.76458818869511,168.40415519712607,102.97161636967127,134.67062747819426,135.476392926984,122.7550211072439,88.1645462208373,87.41334902844937,95.41503549585964,84.70670874641503,90.74714633543435,143.78917320788244,128.90242564850297,126.82064752171934,123.05736652428601,481.16696284167836,161.17421077412817
2002-03-06,126.15995844038879,230.82447156374778,71.62337403592731,148.30362184367308,81.14290514661153,121.62051945838115,67.78454100128127,86.01761082880331,98.0779682921328,110.35845355915306,78.95125763721214,79.27561451919432,75.59427738022569,92.31669356637437,123.96034935845417,104.19995101347916,165.51417359378618,116.36181337943101,117.35986401007885,97.93109474791613,78.47085714616418,106.68386108539761,105.13210264139798,148.96408413598397,78.53969648597116,92.20982731768827,92.5401704837942,107.77734985007703,168.2802533344674,102.82329637302455,134.30041903499927,134.97574913129296,122.73292994640539,88.1214920691976,86.24576679754729,95.55735241330666,84.80314985806126,90.81752322019311,144.0271958608186,128.8106315885072,126.68018293710044,123.039937997156,465.9090934409537,160.8856210239638
2002-03-07,126.24851265072967,228.80013969789928,71.68771213856932,148.0789701728926,80.35791554865317,121.61275826735395,68.01575537360395,85.51506823739993,97.49320360295228,109.94962825219119,78.86889934710742,79.54332332132991,75.22824557388827,92.4465890675253,123.5563103269477,104.05220302296496,163.86064217459804,115.93340204060958,116.74726385888299,98.06857952595115,80.13632651079624,106.27304214117108,104.55104670727617,149.05328731196735,78.94379041346217,92.3195627716694,92.31284895713208,107.42275589311485,167.81303225388064,102.4683158412872,133.48148323625023,134.3960521453225,122.18577156283708,88.06913823648934,84.61563764954145,95.39917039214716,85.16933645807211,90.84513569884626,144.28933869589048,127.70570940928536,126.01552184212696,122.3844485466006,470.32027352627875,160.02898647956548
2002-03-08,125.9702255047256,220.49938047981112,71.63345758450886,148.65900240497777,80.3456881437899,122.7106579662734,67.7866092420126,85.93098124313782,97.29658679875148,109.84499656298243,78.56398112942337,79.75944321683947,75.41559681779914,92.47278355730786,123.40774573816402,103.5666539139592,165.33436981676718,115.89728373674686,115.60537910574551,97.98654910711842,80.77564141218909,106.12078579191255,104.35168710570144,148.86832189633893,78.71073758675118,92.28349127648877,92.2402924574412,106.72227806590067,167.70251411829852,102.1135926104274,133.05829506705047,134.20144332243265,122.15435047697605,87.94670568007925,79.32124239733287,95.45914555043876,85.29293200630443,90.51971668172469,143.85981271511832,127.33949525774275,126.31730939222403,122.21985994872075,485.32582635947676,161.30484187819226
2002-03-09,125.9702255047256,220.49938047981112,71.63345758450886,148.65900240497777,80.3456881437899,122.7106579662734,67.7866092420126,85.93098124313782,97.29658679875148,109.84499656298243,78.66323261176224,79.75944321683947,75.41559681779914,92.47278355730786,123.40774573816402,103.5666539139592,165.33436981676718,115.89728373674686,115.60537910574551,97.98654910711842,80.77564141218909,106.12078579191255,104.35168710570144,148.86832189633893,78.71073758675118,92.28349127648877,92.2402924574412,106.72227806590067,167.70251411829852,102.1135926104274,133.05829506705047,134.20144332243265,122.15435047697605,87.94670568007925,79.32124239733287,95.45914555043876,85.29293200630443,90.51971668172469,143.85981271511832,127.33949525774275,126.31730939222403,122.2181385467471,485.32582635947676,161.30484187819226
2002-03-10,125.9702255047256,220.49938047981112,71.63345758450886,148.65900240497777,80.3456881437899,122.7106579662734,67.7866092420126,85.93098124313782,97.29658679875148,109.84499656298243,78.66323261176224,79.75944321683947,75.41559681779914,92.47278355730786,123.40774573816402,103.5666539139592,165.33436981676718,115.89728373674686,115.60537910574551,97.98654910711842,80.77564141218909,106.12078579191255,104.35168710570144,148.86832189633893,78.71073758675118,92.28349127648877,92.2402924574412,106.72227806590067,167.70251411829852,102.1135926104274,133.05829506705047,134.20144332243265,122.15435047697605,87.94670568007925,79.32124239733287,95.45914555043876,85.29293200630443,90.51971668172469,143.85981271511832,127.33949525774275,126.31730939222403,122.2181385467471,485.32582635947676,161.30484187819226
2002-03-11,125.8959234604304,215.32303425901665,71.32615155540843,148.87740470001702,81.92870508853811,122.19184278572301,67.76187043580302,86.84761310508155,97.51169641379647,110.02350049127489,78.83484416376854,79.40532992561984,75.42295868876343,92.4130141926002,123.58273274666219,104.08959638027721,165.9119461522126,116.0823879786266,116.69413970769533,98.8136407462767,80.29422013854568,106.5006464451536,104.5427385840593,149.01829949046413,78.43540648777245,92.09962295116465,92.30087715995249,107.39271527864798,167.97871541568935,102.72272310074638,133.48757775733034,134.6860979063347,122.25637120138958,88.0426475204151,82.19853275810055,95.13582872701278,85.09802489431539,90.6759213870521,145.33422864437483,127.7292768139832,126.18168737145639,122.45374699889639,485.50027517872616,160.87617140951633
2002-03-12,125.92923968812022,210.58781282197643,71.19421098692138,148.8160495038001,81.6835663012981,122.06472387370113,67.91551601539604,87.19749667642391,97.58107931533495,110.05728126140528,79.13948037679457,79.43272617223718,75.60534553069367,92.4334434886422,123.62025042185371,103.94249523021308,164.798702833181,116.18278558201204,116.4728566542914,98.66140128505677,80.34811962308272,106.00794500220177,104.58140014420316,149.03912599225538,78.5299186545781,92.25683017042458,92.33310951581666,107.7299550547178,168.09816643106876,102.77482489316945,133.66612865764796,134.53232173542034,122.32149433527415,88.03935574031185,82.74787030047013,95.13318654612965,85.326772976929,91.0458267569157,145.36472048487406,127.8256234071695,125.63857291176843,122.4267713546885,498.83314967591065,160.71529798849102
2002-03-13,125.98892714448195,200.5920922391931,71.30794227027323,147.11781944010102,82.95352720090868,121.20075821424861,67.85639252243604,87.52412847360202,97.71948100240168,110.11934837856796,79.11606788064879,79.5685199450084,75.57015613558154,92.55599051300523,123.71675938610531,103.58244463028245,165.01741551454256,116.36533445405047,116.61192310856316,98.72155938327742,79.96407680614178,106.14429294364231,104.75530570594356,148.2740144188705,78.86250854932682,92.01100258863573,92.47430153817925,107.11881126289448,168.25457622801096,102.68360086128901,133.71859133370728,134.6062499662761,122.49532056459157,88.03474313716596,81.02212720565225,94.844749647886,85.34493785367982,90.97414981895298,145.43166774764063,128.08402975645882,125.42396462321494,122.62126996749447,504.6379714347558,159.620161176657
2002-03-14,126.07234263739564,201.06057151364584,71.37659129900575,147.73975975005837,82.54183741618485,121.32788943137439,67.3405764326061,87.72041894790195,97.46703811425375,109.78825946019937,79.13197647097135,79.94579760451424,75.6138776307183,92.70311610180613,123.52048995025804,103.77796507283652,165.4118730084343,115.87322353783385,116.18820850033842,98.61797841166087,80.31032171196446,106.20969014549712,104.40436978906614,148.32354208444858,78.79807934917477,92.01168933228011,92.41403659922402,107.32694578672162,167.84137537981346,102.34996769866378,132.6640840496501,133.64148933127024,122.20356179494172,87.9775973981934,81.89802838063613,94.91944565918801,85.67870040071432,90.86115065704789,144.14777222563757,127.59750511503655,125.42472323468863,122.52029609979988,493.2267298419699,159.5470379020518
2002-03-15,125.61150254904155,198.100837674258,71.72034155065533,148.8002610825599,81.7096000483656,122.78321593405627,67.49785678138255,88.43362172915931,97.45404142404897,109.69831520467056,79.06576789401178,80.21452579541388,75.77729684124135,92.77795239601065,123.47286221455857,103.84456030603116,165.09541064158043,115.7073027216006,115.91390473403895,98.07770874011807,80.10847937301165,105.534149887985,104.35374211486557,148.01767408098635,79.63708359648119,92.08662332852563,92.29316098409284,107.31160818001113,167.85830097200375,102.53473314881612,132.2648689361781,133.1188225254352,122.22977839581037,87.97820547401064,80.84057590089319,95.05767293626121,86.0406725735627,90.66281164906945,145.5483370903448,127.58074511267226,125.61490644917464,122.40866290414519,492.0671373769726,161.5438519654834
2002-03-16,125.61150254904155,198.100837674258,71.72034155065533,148.8002610825599,81.7096000483656,122.78321593405627,67.49785678138255,88.43362172915931,97.45404142404897,109.69831520467056,78.96084370784169,80.21452579541388,75.77729684124135,92.77795239601065,123.47286221455857,103.84456030603116,165.09541064158043,115.7073027216006,115.91390473403895,98.07770874011807,80.10847937301165,105.534149887985,104.35374211486557,148.01767408098635,79.63708359648119,92.08662332852563,92.29316098409284,107.31160818001113,167.85830097200375,102.53473314881612,132.2648689361781,133.1188225254352,122.22977839581037,87.97820547401064,80.84057590089319,95.05767293626121,86.0406725735627,90.66281164906945,145.5483370903448,127.58074511267226,125.61490644917464,122.41047694733705,492.0671373769726,161.5438519654834
2002-03-17,125.61150254904155,198.100837674258,71.72034155065533,148.8002610825599,81.7096000483656,122.78321593405627,67.49785678138255,88.43362172915931,97.45404142404897,109.69831520467056,78.96084370784169,80.21452579541388,75.77729684124135,92.77795239601065,123.47286221455857,103.84456030603116,165.09541064158043,115.7073027216006,115.91390473403895,98.07770874011807,80.10847937301165,105.534149887985,104.35374211486557,148.01767408098635,79.63708359648119,92.08662332852563,92.29316098409284,107.31160818001113,167.85830097200375,102.53473314881612,132.2648689361781,133.1188225254352,122.22977839581037,87.97820547401064,80.84057590089319,95.05767293626121,86.0406725735627,90.66281164906945,145.5483370903448,127.58074511267226,125.61490644917464,122.41047694733705,492.0671373769726,161.5438519654834
2002-03-18,125.90120174985611,198.74932445932424,71.89774309630577,148.93418251403568,82.74919883483935,121.61037181001805,67.79931653668056,88.40530317295777,97.90052250061979,110.11691915121796,78.9716982846546,79.8219622467326,75.89126056845767,92.57736260299995,123.786782743323,103.96429629581299,165.39181185236632,116.15896853470056,116.92386244358448,99.0787679427528,78.82133314986497,105.72459707909178,104.90605074116752,149.0748554473011,79.98652602868319,92.03561983066983,92.47370850005396,107.71479497163487,168.26468924516232,103.0803743503891,133.0709135850791,133.58347712599544,122.70901205791611,88.02953411687555,79.70793824242253,95.43999033147034,85.79103421786914,90.90764370641128,146.62959821198612,128.4401922778614,126.14656513704927,122.60021752133285,489.8183222547887,161.3937894860643
2002-03-19,123.18505830576147,199.41459288106861,71.97651812769705,148.35038358732754,82.45098166671366,122.3121723478238,67.98038231346382,88.35724386124225,97.86482713765587,110.00207486900896,78.62876332198898,80.05737195199909,76.10201435239931,92.61326410290108,123.74670878376095,104.0761813230195,164.37084600405524,115.93019998488359,116.97081449646134,99.43207885990495,78.64684609582896,105.59061491683896,104.88961911477661,148.95098566007067,79.79573224878612,92.22283054485703,92.2698674720598,107.47300511637764,168.09879756801843,102.98986102503265,132.5015290916305,133.50304953724694,122.65517536398434,87.95046162188923,81.04796592503256,95.63677399829426,85.73327035730864,90.95690396755022,144.47231022766374,128.4104650206191,126.18686192874351,122.42013453741527,498.7843641672452,161.36546342388422
2002-03-20,122.95125376795852,197.52496708913833,72.65802002903283,148.62669337017016,82.86485242462739,122.03022351380078,68.17356386826978,88.29259557985321,97.84864390471893,110.00941858834923,78.52036427329729,79.927429116149,76.30291586396012,92.5435199384691,123.74890299880683,104.43207055579511,164.56730250467865,115.92596284426055,117.82182622035265,99.46907218031438,78.64714583237688,105.61497418657014,104.88414840813765,148.95450292847542,80.62931132076187,92.45481798958559,92.06467910645077,107.69055563804322,168.07454604568994,103.05594760441237,132.52436217353707,133.25663840765586,122.59131252432405,87.8302197205494,82.48244594769707,95.9988878576516,85.80128107881714,90.98486287388567,146.34508827252444,128.3867177346045,125.71281667627633,122.28790517517257,521.4508380196013,160.8269654289962
2002-03-21,122.80056795030245,191.71387500901,72.83299322377343,148.48283697975785,82.66282704013767,122.38385426473573,67.96998561954621,88.62359700802737,97.97699497310522,110.17032216908986,78.40632971081268,79.94966490736158,76.47976928163021,92.50282429758083,123.81624647332652,104.52508743150052,164.45090027570467,115.90801290874346,118.25172797457213,99.16441629053759,78.0960724979848,105.64835774881318,104.98506152485551,149.1498836645281,80.77812505226684,92.63157933597269,92.12963789054936,107.71107602622476,168.1196699611822,102.95476502504334,131.59381469145436,133.27247726090255,122.727290167489,87.90720876380331,82.55220711718691,96.14747661427741,85.87673536633402,91.18417508965912,146.14202523124206,128.62858908120228,126.08658273429528,122.44187616650008,521.9109532041211,161.43140330184
2002-03-22,124.2522151010993,191.03958876422504,73.09706165564195,148.91572211329566,82.99688626381744,122.6687889312987,68.2920089006888,88.3239468140888,98.09160612354279,110.27980758828566,78.61956918458259,79.78452602237041,76.63998379654394,92.4590561639887,123.89575300938567,104.47925325119607,165.94641504658009,115.9345840085997,118.93928304282757,99.11055134088669,77.78126825219253,105.59889729077145,105.0908445052295,149.64163901875312,80.7242062054864,92.62102806850051,92.41594970979446,107.86431695225798,168.12232998450006,102.97180910646084,131.4458099602444,133.40839789578135,122.85664267168616,87.9164358701199,82.47690129213592,96.02541989211731,86.00096194550689,91.08799393667105,147.33657553764462,128.86331416852858,126.19037038556253,122.42649386259352,510.2855239533244,161.95430075910778
2002-03-23,124.2522151010993,191.03958876422504,73.09706165564195,148.91572211329566,82.99688626381744,122.6687889312987,68.2920089006888,88.3239468140888,98.09160612354279,110.27980758828566,78.71118034047649,79.78452602237041,76.63998379654394,92.4590561639887,123.89575300938567,104.47925325119607,165.94641504658009,115.9345840085997,118.93928304282757,99.11055134088669,77.78126825219253,105.59889729077145,105.0908445052295,149.64163901875312,80.7242062054864,92.62102806850051,92.41594970979446,107.86431695225798,168.12232998450006,102.97180910646084,131.4458099602444,133.40839789578135,122.85664267168616,87.9164358701199,82.47690129213592,96.02541989211731,86.00096194550689,91.08799393667105,147.33657553764462,128.86331416852858,126.19037038556253,122.42490221383682,510.2855239533244,161.95430075910778
2002-03-24,124.2522151010993,191.03958876422504,73.09706165564195,148.91572211329566,82.99688626381744,122.6687889312987,68.2920089006888,88.3239468140888,98.09160612354279,110.27980758828566,78.71118034047649,79.78452602237041,76.63998379654394,92.4590561639887,123.89575300938567,104.47925325119607,165.94641504658009,115.9345840085997,118.93928304282757,99.11055134088669,77.78126825219253,105.59889729077145,105.0908445052295,149.64163901875312,80.7242062054864,92.62102806850051,92.41594970979446,107.86431695225798,168.12232998450006,102.97180910646084,131.4458099602444,133.40839789578135,122.85664267168616,87.9164358701199,82.47690129213592,96.02541989211731,86.00096194550689,91.08799393667105,147.33657553764462,128.86331416852858,126.19037038556253,122.42490221383682,510.2855239533244,161.95430075910778
2002-03-25,123.34747507901767,159.86364158353106,73.13159195360863,148.90562209674576,84.2305324147726,122.51351952226193,67.97673494736635,89.7454159045768,98.23030693161444,110.34086199339292,79.07099352000995,79.63639164435855,76.70802775271979,92.36365458240758,123.99271134643794,104.42341001282567,165.81184617728303,116.23074810447645,120.6030313059276,98.80532502437656,77.56256519877763,105.85433008935554,105.25231438800533,149.44829901281105,80.6938255649505,92.35649102361924,93.1108978292317,107.85955807008555,168.3944592927678,102.97225125714749,131.90294938408672,133.8208574691884,122.98748117628917,87.69231991679469,83.02025157324383,96.06740085951893,85.87482318316513,91.18887771322333,146.14477759165757,129.06088155149115,126.73888456218711,122.73758817083159,511.63248272782386,161.75867227592383
2002-03-26,123.54299328505644,139.30559806328938,72.78432481332275,148.62467634319353,86.14728337361888,122.1710676748432,67.54297763851608,90.53389449767229,98.3052237909015,110.47866034912937,79.10718832268883,79.56675441818223,76.63138889274236,92.34226937582089,124.07751233532196,104.38038338755487,166.46287615729244,116.55000006826084,122.42051087102371,98.60718585480716,77.63920733576865,105.65531066587923,105.36574121870153,150.13675019783793,80.41810253936886,92.26358563149364,93.50350317950861,107.87825415801807,168.6166240967055,103.19220558916594,132.46999473418512,134.16219688840968,123.07043734232337,87.19450426602172,82.61052548984898,96.03962182830824,85.78302467519964,91.36055885041256,147.6355874172262,129.16328224186003,126.5913051447106,122.89988135837775,518.9200534109589,161.40059562158172
2002-03-27,124.6330562710974,158.1788372422385,72.60371647927968,148.9090197956389,85.06433981392611,122.5014641661866,67.74294934035805,89.69016952565349,98.16193327845494,110.40599657314833,79.51472582615693,79.51720667737422,76.5882028741912,92.36426360026792,123.98043942240051,104.5161477765072,166.81104321665552,116.35449314383864,121.14739929630349,98.06139974779731,77.96064419803983,105.7420806213655,105.23224026256071,149.8690947751941,80.16289278408522,92.25541506567095,93.27948058690943,108.01391260536373,168.42862876807516,103.61368259842938,132.52084138766298,134.15300035638796,122.89524923005222,87.39579211185867,83.26132970747958,95.81739518365612,85.53499794916915,91.33600916494134,148.64249288560205,128.9254442151439,126.57548860548229,122.75354239269805,511.4601317412011,161.70255716409778
2002-03-28,124.82229319025666,160.4058510449551,73.24527369520652,148.74115184064854,85.75005544779056,122.3523771311696,67.4465611327107,89.72236198463513,98.16083848502993,110.48472109253895,79.79240841175957,79.36077490065703,76.85585570478183,92.31226559562134,123.99128080579412,104.53426623771843,166.81104321665552,116.33370023669647,119.05642272521749,98.0958026819084,78.06882178612588,106.17583444483381,105.25189777082156,150.46208101801736,80.81652725766631,92.30425609262076,93.27948058690943,108.0259975023913,168.52079812025727,103.60057829621351,132.49289465855313,134.3808799484669,122.88452448058591,87.4738058269683,84.09838921165418,95.63737788134323,85.38290248104218,91.07323425113547,147.8490840246297,128.9140665491151,126.62377299854637,122.88277435174551,494.879790520681,161.25259397823302
2002-03-29,124.82229319025666,160.4058510449551,73.24527369520652,148.7410811370376,85.75005544779056,122.3523771311696,67.4465611327107,89.72236198463513,98.16083848502993,110.48472109253895,79.79240841175957,79.36077490065703,76.85585570478183,92.31226559562134,123.99128080579412,104.53426623771843,166.81104321665552,116.33370023669647,119.05642272521749,98.0958026819084,78.06882178612588,106.17583444483381,105.25189777082156,150.46208101801736,80.81652725766631,92.30425609262076,93.27948058690943,108.0259975023913,168.52038848446736,103.60057829621351,132.49289465855313,134.3808799484669,122.88513853757598,87.4738058269683,84.09838921165418,95.63737788134323,85.38290248104218,91.07323425113547,147.8490840246297,128.91397290222378,126.62377299854637,122.88273530656583,494.879790520681,161.25259397823302
2002-03-30,124.82229319025666,160.4058510449551,73.24527369520652,148.7410811370376,85.75005544779056,122.3523771311696,67.4465611327107,89.72236198463513,98.16083848502993,110.48472109253895,79.79240841175957,79.36077490065703,76.85585570478183,92.31226559562134,123.99128080579412,104.53426623771843,166.81104321665552,116.33370023669647,119.05642272521749,98.0958026819084,78.06882178612588,106.17583444483381,105.25189777082156,150.46208101801736,80.81652725766631,92.30425609262076,93.27948058690943,108.0259975023913,168.52038848446736,103.60057829621351,132.49289465855313,134.3808799484669,122.88513853757598,87.4738058269683,84.09838921165418,95.63737788134323,85.38290248104218,91.07323425113547,147.8490840246297,128.91397290222378,126.62377299854637,122.88273530656583,494.879790520681,161.25259397823302
2002-03-31,124.82229319025666,160.4058510449551,73.24527369520652,148.7410811370376,85.75005544779056,122.3523771311696,67.4465611327107,89.72236198463513,98.16083848502993,110.48472109253895,79.79240841175957,79.36077490065703,76.85585570478183,92.31226559562134,123.99128080579412,104.53426623771843,166.81104321665552,116.33370023669647,119.05642272521749,98.0958026819084,78.06882178612588,106.17583444483381,105.25189777082156,150.46208101801736,80.81652725766631,92.30425609262076,93.27948058690943,108.0259975023913,168.52038848446736,103.60057829621351,132.49289465855313,134.3808799484669,122.88513853757598,87.4738058269683,84.09838921165418,95.63737788134323,85.38290248104218,91.07323425113547,147.8490840246297,128.91397290222378,126.62377299854637,122.88273530656583,494.879790520681,161.25259397823302
2002-04-01,124.82229319025666,160.4058510449551,73.24527369520652,148.7410811370376,85.75005544779056,122.3523771311696,67.4465611327107,90.0258260389823,98.16083848502993,110.48472109253895,79.771102123934,79.36077490065703,76.85585570478183,92.31226559562134,123.99128080579412,104.53426623771843,166.81104321665552,116.33370023669647,119.05642272521749,98.0958026819084,78.06882178612588,106.17583444483381,105.25189777082156,150.46208101801736,80.81652725766631,92.30425609262076,93.36266231632574,108.0259975023913,168.52038848446736,103.60057829621351,132.49289465855313,134.3808799484669,122.88513853757598,87.4738058269683,84.09838921165418,95.63737788134323,85.38290248104218,91.07323425113547,147.8490840246297,128.91397290222378,126.62377299854637,122.88273530656583,494.5258641297081,161.25259397823302
2002-04-02,123.16721107867284,159.59804951491827,73.37931833578871,148.1919900477869,86.38117633331326,122.08490577382109,67.24247147474976,90.54969787778259,98.19006397453815,110.56142695238067,79.55474141758592,79.63016609055332,77.89238608598062,92.40075662530158,123.97575086731334,104.72442596154663,166.50715291172358,115.9374981783014,119.88298587759733,96.16367409054428,77.3989829108589,106.1643752499269,105.36720589245266,150.19839751594387,81.05300559317767,92.47880847939905,93.0025258466162,107.98253269176892,168.2144814680849,102.97592903547172,132.08781715779537,133.35485294027828,122.89223758250918,87.1827745773624,84.7805306788729,95.84791083408824,85.81803423198694,90.5611767045929,148.2924951934286,129.01018367587704,127.42398135580754,122.88167610265232,494.06398361801297,160.88061727204482
2002-04-03,123.01897850107724,165.38072805730025,73.01336430003154,148.14001204225403,86.07703029945787,122.08481357548386,67.59361985353532,90.18945624814353,98.11679048050422,110.43122892489865,79.5485308817302,79.71050688112791,78.19960316340968,92.45527237063641,123.91595076304634,104.97983987168462,166.4900289699633,115.65638336591384,119.32862305033814,96.04604889433627,77.78318158469968,105.51455745852616,105.22815491258466,149.944887456692,80.45996792613546,92.91290458617982,92.77539494511231,107.73393771592141,168.12873387365076,103.1053706574542,132.19201240998075,133.0299451431855,122.83568613084519,87.35092308416962,84.80047711403145,95.43680831244929,85.84570366936735,90.49692182890546,148.2969433486828,128.8783167212793,127.24379194870853,122.64362740718315,504.3946997649651,160.8052121594282
2002-04-04,123.8441422638929,163.40886829513462,73.03652069596968,148.79996469395888,85.60452942570826,122.63254330458706,67.60794585333029,90.04353843418941,97.99947732314425,110.33652083029703,79.03142687451404,79.7683328752964,78.67765443314816,92.48544452070092,123.83118781055174,105.37298563887434,166.51955337330335,115.59545819618442,120.9950677700633,96.13488902651095,77.9821258845592,105.29574485264507,105.06534043570642,149.51214046621266,80.9151822224039,93.26423329337962,92.78712707370185,107.66333347538777,167.98108711559345,103.25892214281464,131.60975524751203,132.80574328950507,122.70948933906725,87.4498317847281,84.54444990238007,95.33261442459936,85.94015434123489,90.52489629670413,149.650677295895,128.66984530675322,126.91168194063252,122.56429105991873,513.3711367515454,161.39461694612433
2002-04-05,122.6140517386614,170.4499286457897,72.92063280756027,148.44686169770918,85.83364953594999,122.32053926150141,67.52303868256053,88.98714974707319,97.96148861055059,110.2615013864839,79.17336444249176,79.55174112758358,77.60616177728684,92.35230278662782,123.8358439407293,104.80259961142018,166.63432663275316,115.67144475785697,121.77717194867978,96.88633037599135,78.17227816173481,105.66555121720502,104.96771561289864,149.7153691300113,80.55272408815466,93.09809974958769,92.92378133116421,107.6358741671888,168.01510578690454,103.40871878470917,131.41137629367273,133.01656929057833,122.63404441674088,87.60878330207731,84.9262799967654,95.68758030916304,85.58432285820291,90.52065724061572,151.13726733794297,128.59580962373656,126.98910336242315,122.62541710317517,501.74978251988244,160.90874071447138
2002-04-06,122.6140517386614,170.4499286457897,72.92063280756027,148.44686169770918,85.83364953594999,122.32053926150141,67.52303868256053,88.98714974707319,97.96148861055059,110.2615013864839,79.27895924129827,79.55174112758358,77.60616177728684,92.35230278662782,123.8358439407293,104.80259961142018,166.63432663275316,115.67144475785697,121.77717194867978,96.88633037599135,78.17227816173481,105.66555121720502,104.96771561289864,149.7153691300113,80.55272408815466,93.09809974958769,92.92378133116421,107.6358741671888,168.01510578690454,103.40871878470917,131.41137629367273,133.01656929057833,122.63404441674088,87.60878330207731,84.9262799967654,95.68758030916304,85.58432285820291,90.52065724061572,151.13726733794297,128.59580962373656,126.98910336242315,122.62359193800623,501.74978251988244,160.90874071447138
2002-04-07,122.6140517386614,170.4499286457897,72.92063280756027,148.44686169770918,85.83364953594999,122.32053926150141,67.52303868256053,88.98714974707319,97.96148861055059,110.2615013864839,79.27895924129827,79.55174112758358,77.60616177728684,92.35230278662782,123.8358439407293,104.80259961142018,166.63432663275316,115.67144475785697,121.77717194867978,96.88633037599135,78.17227816173481,105.66555121720502,104.96771561289864,149.7153691300113,80.55272408815466,93.09809974958769,92.92378133116421,107.6358741671888,168.01510578690454,103.40871878470917,131.41137629367273,133.01656929057833,122.63404441674088,87.60878330207731,84.9262799967654,95.68758030916304,85.58432285820291,90.52065724061572,151.13726733794297,128.59580962373656,126.98910336242315,122.62359193800623,501.74978251988244,160.90874071447138
2002-04-08,122.68871350363703,171.6675673572055,72.42941971223848,148.99793997852834,86.37110213802343,121.93737793379518,67.64553591663297,90.16398484005934,97.89866119382975,110.31274287605484,79.3762466992301,79.44641036416786,77.57989200973586,92.31882176345944,123.80022997345179,104.84931889751059,166.51901356706787,115.60735308634851,122.24125206510841,96.78503931970701,78.33007098925314,105.81473369339352,104.94882270047172,150.15560313012435,79.66734153716948,93.24303901349491,92.78267675681849,107.76856702281353,167.98923782605928,103.75935387803348,131.97117690912194,133.16966846271427,122.54982730693995,87.54163647797438,85.67150035318893,95.35903587033742,85.66884822614284,90.62250005396893,150.38803111663458,128.4994479748291,127.06657212746761,122.48990372083126,498.54173183305227,160.91705589310428
