Date,DZD,ARS,AUD,BDT,BRL,KHR,CAD,CLP,CNY,TWD,COP,EUR,CZK,DKK,HKD,HUF,ISK,INR,IDR,ILS,JPY,KRW,MYR,MXN,NZD,NOK,PEN,PHP,PKR,PLN,RON,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TRY,AED,GBP,USD,VEF,VND
1996-01-01,114.7468439485164,305.9095233254662,77.35004008963801,,136.42342877104377,,75.34221924282005,100.04379015027662,75.91254982050552,115.08337093498093,135.59444773172058,92.44552059787726,64.29190807617384,98.15340738631464,107.54568360876797,124.67977785190212,184.17787049354553,119.1435977823627,403.69898751847757,112.31445903605413,75.8493489391489,140.60465074580137,123.97484622139223,169.00376089579026,95.19577028339292,93.5031280510068,99.39155798179495,170.91652041987174,234.0886604725559,107.13623595959348,907.9406091881427,586.6466834122887,89.29411866064515,81.5248568102849,199.609388665931,105.39874094218197,86.45927580264028,123.49954667980758,2152.847233702709,94.5964750086917,95.3537797771516,93.55240074798807,1314.3165654950035,
1996-02-01,114.64946716241076,307.07044582465795,78.75975228387178,,135.7524013109533,,74.85488487220337,99.5942834470209,75.96237606431919,114.75347741454274,133.30407618234275,92.53388226782697,64.4115081842126,98.28745457366217,107.50332946545176,123.11791960054587,184.2305974832311,116.70498101354703,401.25851728853405,113.2244488873901,75.84629129768014,141.96955763463112,124.18912218963587,167.75419919564175,96.75279319239405,94.08697004902565,99.360991435918,171.1253463163426,233.70317005070098,106.17745635098719,853.6769063009984,579.7898680922558,89.46096154952906,82.0555207502389,193.85942684208797,103.26196488119126,85.53358970936455,123.719457156131,2037.2295572131982,94.681586602895,96.00753113923331,93.7925755033091,1317.5036019164556,
1996-03-01,114.96825396089369,308.06675320542536,80.44580187179253,,135.3336317581279,,75.47721517045528,99.65436464222206,75.88808548956104,115.1073704379562,131.46807822365557,92.44912544420399,64.29307597592324,97.79512676195897,107.59090972356921,122.49667456364841,184.5771659569181,124.13783595291417,395.94653259788697,114.08906693978645,75.68073734366169,141.9061117257398,124.50617385026328,166.7194342511804,97.20557547920276,93.83406425471097,99.52805373150537,170.95597648823158,232.97988887369613,105.40267936669035,832.3557119971733,573.7714118830385,89.55079625282598,82.21926744442152,185.39365593622185,105.9787504217685,85.84948896381417,123.80257274058906,1917.1370375550068,94.51442933647563,95.74563738244404,93.78990579211471,1320.5532727935245,
1996-04-01,115.85587321747226,310.20063315056626,82.3877769391873,,135.9164457313654,,75.94145681083928,101.06558218973412,76.16573038663621,116.00609164568998,133.73777064920674,92.23866834333036,64.49390946318353,96.9974072912812,107.79507228209668,121.70278044064014,184.9503681220888,125.49750995357078,397.5148430693372,112.69428605897403,74.80815592405732,142.61302478496026,126.4168955549817,169.59424531824197,97.23370462308243,93.66885285509228,100.25628932631301,171.5151862322426,233.06681917177409,104.71341924891485,834.2952833336818,573.1022125923763,90.1387734648063,82.35028078756187,173.83030707880124,107.4456189413292,85.08687346752131,124.09839323282547,1815.63550633277,95.06679603837782,95.94780951654445,94.1243496635814,1101.3606665145885,
1996-05-01,115.15356140529202,312.92696447685086,83.64991905426001,,136.48820971429942,,75.38973697147348,102.37598971769097,76.27429323392101,115.3101395307617,136.5247694541928,91.98191373080047,64.90620980713636,96.2374228949518,107.86215335515705,120.68555281636084,185.0893980577879,123.54875157885452,397.60360175736065,110.50074533442353,75.59876288902831,142.70450536022673,127.3824236245591,170.0344062055682,97.49721093614096,93.38587070671672,99.94918491786954,171.58670082412684,233.0091596824528,103.91014622179317,840.6824113093602,570.9032220520619,90.55018216441543,82.3991421911521,168.44639147546968,107.26975261785373,83.58039841247205,124.13453512121093,1743.0590635472224,95.21292783042279,96.90371883191197,94.8439675683308,819.8982211148174,
1996-06-01,114.41337840525965,313.7011031515906,83.46023792299899,,135.74704399955954,,75.65499652920951,101.82144198773054,76.86252683048858,113.96769350292692,136.0150214345006,92.1652537771856,64.57792888881043,96.18033226423115,108.10352789238875,119.79118816167751,184.74100169543738,123.33551811852111,400.090345859651,110.28291999587914,73.9497322226777,140.13269088962738,127.88719276483805,167.43667983971545,96.61869156319007,93.4341448545158,98.89386516123906,172.42439091439846,231.9230100608829,102.08187782207847,823.9005037502794,561.886591108501,90.97303398172035,82.6221776296861,169.25352067147458,108.79738231414508,83.18358180056144,124.53615132634184,1675.7897936108548,95.96699347442615,98.47443918054411,95.23720965304236,817.3231528485303,
1996-07-01,113.78116165668943,313.3223352238371,83.09828096602303,,134.54436439428073,,75.4088526341611,101.45236939210737,76.9248698015499,114.38629011921817,136.64756526042294,92.61083571962226,65.63515505073896,96.73692587636214,108.05930684867893,118.4368565830464,184.46973704198993,120.9606558869947,399.47404000577006,112.32616581986308,73.63511622654968,137.51467983789502,128.21601754755304,166.02539701340447,98.48035145255373,93.80573501778593,98.38984008329115,172.38961150472036,229.734365417328,101.11779138811615,798.4651770141702,547.8539702752254,90.97283084069157,82.1252229659199,166.80703633885884,108.38461105423087,83.985002196344,124.4767866035172,1605.4215113224209,96.12152679979128,98.48889339686937,95.20990673500398,817.0174225851076,
1996-08-01,113.0501972555719,313.19577441969165,82.1949279750906,,133.05808001386475,,75.15768589518193,101.01995055143047,76.72908364257268,114.70396413140298,138.83822355220389,92.95711655119486,66.6408190235668,97.28245833607406,107.83194116738753,117.15128749010123,184.70795424073194,120.18440682161385,396.5572959747463,113.05062780704172,74.52319458350047,136.3713698395217,127.6532354091516,168.27338214802842,98.27348858286942,93.84747155923019,97.16642551476431,171.79210908946104,227.30134554944627,100.00329396820943,776.1843815235213,530.8751055164747,90.71154355488147,82.12789464659679,161.20645931066724,108.04356724188457,85.54437938434782,124.27613436487515,1555.4471522517179,95.73704315193497,97.64521417042485,94.80662701796085,808.9410953928809,
1996-09-01,113.50924090154138,314.8419877163323,83.58516461636233,,133.0764876311171,,75.41691341614893,101.3401656495075,77.20739267610985,114.68879818181816,140.10979157025972,92.73646815747448,67.1525092993287,96.86757962624688,108.17161964988813,116.35273662391047,184.58918597276795,120.4938039359823,400.9427844410304,113.03013131433377,73.26897660134155,136.1762230189137,127.80911438247173,167.78706564806708,99.49983602579749,93.77507004743137,96.60807476953421,172.37671776907996,221.517046960066,99.16690322973507,770.3615353718537,527.2146769164552,91.32459615583059,82.68756125402102,162.89517149280158,108.61600823848698,84.2197790436221,124.40839200990881,1499.2499087781966,96.50421608875251,99.05693827789305,95.23212686636722,808.5278428623617,
1996-10-01,113.92449661427304,316.53029223170705,83.82895212138806,,132.85151671686944,,76.54920573993775,100.93244053406254,77.73834554339852,114.55436134895218,143.97127195399463,92.52502543507882,66.3974440973017,96.29179987149209,108.50688091661837,115.5703501760482,184.5209952797057,121.20975046093385,404.5420339332089,111.51628005497581,71.75895008980883,135.9481018552113,128.1902618564279,163.93108962773331,100.5125904938122,93.56621566538688,94.47929323226589,173.10583878421457,213.71655306164325,98.47736624989906,754.9284289260414,525.8074940332177,91.95985465135405,82.8262135515822,160.77309308921625,109.84287653088593,82.9521906401314,124.92137396102576,1429.2903725505673,97.351759078147,101.41598151867409,95.58986011048827,818.7179587583655,
1996-11-01,113.75238980483635,315.95988942109676,83.90413641953639,,131.61177844914025,,77.17091741466989,99.47179094669484,77.53287761864287,114.5988734876004,146.04694949401838,92.7571582220707,66.2320577260064,95.92289402124955,108.16355484055987,114.12149469543328,184.11837808854338,120.36227773150034,400.3648392344818,109.97974702222612,71.60874610587717,135.2360110457749,126.82316759193513,160.02968605437997,101.23771587079871,94.09192775336687,93.0633339382277,172.51148528395296,201.68012793515084,97.35838273195789,708.8793099720936,517.3627689354262,91.63229071456831,83.27065572561806,156.37522850709834,107.84393275255488,80.87685651285412,124.56906398693917,1347.4140344925106,97.00656676090732,105.5666383068949,95.20529638750216,813.62876887525,
1996-12-01,114.3376463919616,318.8369632450835,84.66491928186993,,131.8811881611373,,75.99377321720773,99.69460043157041,78.13475914543679,114.62131748617811,146.71612627193653,92.35736815345469,66.2167989613707,95.47225107655835,108.62051106805532,113.21258594697687,184.59757723799802,121.29329498860928,400.4309181526474,110.2358323374548,70.94473714954879,134.28844227920993,127.51756123570803,160.99633237405476,101.08004877466354,93.98711396025067,93.84328744756526,173.4004394106448,203.399071328327,97.67587097326145,662.8903179958841,521.6498617006278,92.58432276846814,83.95345408501565,157.11193145005643,106.4128781010639,78.927243393512,124.85268788808295,1289.5146005633408,97.9033973230718,107.28531312717968,96.18440625381606,810.6592058179249,
