Date,DZD,ARS,AUD,BRL,CAD,CLP,CNY,TWD,COP,EUR,CZK,DKK,HKD,HUF,ISK,INR,IDR,ILS,JPY,KRW,MYR,MXN,NZD,NOK,PEN,PHP,PLN,RON,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TRY,AED,GBP,USD,VEF
1996-01-01,,,,,,,,,987.65,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,1,
1996-01-02,52.175,1,1.347344,0.9723,1.360997,406.91,8.338,27.27,987.65,0.758956,26.621964,5.540999,7.734,139.579539,,35.21,,3.127,103.699909,775.8,2.5413,7.659153,1.53139,6.313494,2.3235,26.228,2.47,0.258,4.64,3.7505,1.4157,3.64405,6.600395,1.149499,25.19,0.0596501214329,3.671,0.644205,1,0.29
1996-01-03,52.1876,1,1.338687,0.973,1.354503,405.53,8.3391,27.27,994.31,0.762585,26.688019,5.570505,7.7345,139.700152,65.31,35.22,2284.5,3.128,104.500011,778.5,2.5472,7.516033,1.527419,6.339998,2.341,26.226,2.4755,0.258,4.64,3.7505,1.419,3.633098,6.599902,1.159197,25.23,0.060652924893,3.671,0.64433,1,0.29
1996-01-04,52.3515,1,1.34085,0.9722,1.352002,404.76,8.3403,27.33,994.5,0.767006,26.821065,5.606518,7.7345,140.250198,65.64,35.32,2289,3.134,105.970378,787.3,2.5608,7.593824,1.526726,6.38302,2.344,26.222,2.487,0.258501,4.64,3.7505,1.431,3.630817,6.623523,1.168803,25.27,0.0599868074891,3.671,0.644872,1,0.29
1996-01-05,52.1692,1,1.343184,0.9721,1.358996,407.33,8.3404,27.32,998.68,0.764602,26.793947,5.57849,7.7343,139.939749,65.59,35.44,2288,3.133,104.950033,788.3,2.553,7.578888,1.523691,6.355991,2.3345,26.224,2.4865,0.258299,4.661,3.7505,1.4235,3.628296,6.603791,1.162998,25.25,0.0592375388991,3.671,0.645285,1,0.29
1996-01-06,,,,,,,,,997.06,,,,,,,,,,,,,,,,2.339,,,,,,,,,,,,,,1,
1996-01-07,,,,,,,,,997.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-08,52.3664,1,1.341378,0.9721,1.359998,406.16,8.3415,27.38,997.06,0.763452,26.71792,5.565978,7.734,139.299456,65.45,35.85,2293,3.137,105.449521,788.3,2.5583,7.515803,1.519292,6.346477,,26.236,2.483,0.258699,4.661,3.7505,1.426,3.632489,6.628672,1.162592,25.26,0.0590446161363,3.671,0.64466,1,0.29
1996-01-09,52.3068,1,1.344629,0.9712,1.363,406.43,8.3414,27.39,997.06,0.765791,26.787968,5.587492,7.7335,139.589843,65.55,35.87,2293.5,3.128,105.249495,787.2,2.559,7.502987,1.520914,6.35849,2.3435,26.245,2.4875,0.2586,4.661,3.7508,1.4237,3.628247,6.615895,1.168596,25.5,0.0591297555596,3.671,0.645577,1,0.29
1996-01-10,52.6376,1,1.344446,0.9722,1.362504,407.54,8.3408,27.39,1003.44,0.763231,26.744974,5.563501,7.733,139.210209,65.46,35.8,2291,3.121,104.699974,787.9,2.555,7.529423,1.519294,6.328304,2.358,26.231,2.4865,0.2588,4.668,3.7507,1.424,3.624552,6.579101,1.162698,25.25,0.0592847002793,3.671,0.646705,1,0.29
1996-01-11,52.6076,1,1.339225,0.9729,1.366296,407.71,8.3404,27.41,1003.86,0.762149,26.685949,5.552489,7.7335,139.219407,65.37,35.81,2293,3.12,104.630053,792.2,2.556,7.482013,1.517446,6.319485,2.3635,26.224,2.485,0.2583,4.668,3.7505,1.422,3.628994,6.565187,1.156896,25.24,0.0593340345101,3.671,0.647793,1,0.29
1996-01-12,52.7414,1,1.343549,0.973,1.3615,406.63,8.3404,27.38,1002.59,0.766148,26.786084,5.589015,7.7325,140.210538,65.57,35.78,2292,3.122,105.420501,790.6,2.5623,,1.512408,6.346514,2.3545,26.223,2.496,0.259301,4.67,3.7505,1.423,3.635007,6.602813,1.165105,25.28,0.0594393325314,3.671,0.64746,1,0.29
1996-01-13,,,,,,,,,1005.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-14,,,,,,,,,1005.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-15,52.7364,1,1.346251,,1.363996,405.77,,,1005.63,0.765855,26.810903,5.588483,,140.419535,65.57,,2289.5,3.118,104.969634,,,7.472065,1.511714,6.338983,2.3485,26.24,2.496,0.259199,4.67,3.7505,,3.635438,6.581475,1.1641,,0.0599564994294,3.671,0.646828,1,
1996-01-16,52.8914,1,1.342285,0.98,1.364504,405.95,8.3404,27.4,1011.59,0.771242,26.963081,5.633514,7.7325,141.380215,65.91,35.91,2288.5,3.121,105.830589,792.7,2.563,7.497937,1.504894,6.389014,2.3405,26.222,2.506,0.2597,4.67,3.7505,1.4255,3.642761,6.629017,1.172403,25.27,0.0599563477067,3.671,0.648426,1,0.29
1996-01-17,53.1889,1,1.349158,0.9722,1.370499,407.12,8.3402,27.43,1011.72,0.774066,27.040979,5.656988,7.7322,141.829737,66.1,35.86,2288.5,3.12,105.499737,791.7,2.5573,7.477088,1.509885,6.41099,2.34,26.219,2.5125,0.2599,4.677,3.7505,1.4158,3.643744,6.656988,1.179297,25.27,0.0600535653466,3.671,0.651889,1,0.29
1996-01-18,53.234,1,1.350445,0.9723,1.365699,408.06,8.3391,27.42,1010.34,0.777472,27.117056,5.684012,7.7313,142.36056,66.27,35.895,2289,3.121,105.28059,789.7,2.5528,7.434653,1.507161,6.438518,2.3395,26.219,2.521,0.259801,4.677,3.7505,1.419,3.646056,6.698014,1.187402,25.3,0.0602369734571,3.671,0.656169,1,0.29
1996-01-19,53.4093,1,1.35686,0.9726,1.363504,408.7,8.3378,27.43,1015.1,0.780823,27.202077,5.707519,7.7315,143.130319,66.54,35.91,2288.5,3.123,105.400172,790,2.551,7.404779,1.506028,6.465519,2.337,26.202,2.529,0.259501,4.683,3.7505,1.4215,3.648762,6.698025,1.190302,25.3,0.0604669321465,3.671,0.660243,1,0.29
1996-01-20,,,,,,,,,1018.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-21,,,,,,,,,1018.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-22,53.4894,1,1.367058,0.9742,1.367802,409.59,8.3374,27.44,1018.99,0.783441,27.276053,5.730512,7.732,143.570298,66.7,35.85,2289,3.122,105.980007,789.4,2.554,7.333558,1.504215,6.485514,2.349,26.203,2.536,0.260601,4.683,3.7505,1.425,3.647757,6.809522,1.192202,25.3,0.0607809341753,3.671,0.661072,1,0.29
1996-01-23,53.4193,1,1.363322,0.9763,1.371494,411.94,8.337,27.44,1019.17,0.781171,27.153961,5.704483,7.7315,143.389343,66.52,35.76,2292.5,3.128,105.579902,787.6,2.555,7.309336,1.511026,6.464984,2.356,26.188,2.528,0.260499,4.683,3.7505,1.4203,3.646489,6.854983,1.185497,25.31,0.0612797137791,3.671,0.660282,1,0.29
1996-01-24,53.5145,1,1.356857,0.9767,1.368005,410.68,8.3363,27.46,1024.89,0.786671,27.291021,5.750012,7.7324,144.160544,66.82,35.84,2290,3.131,106.820435,787.3,2.5621,7.460863,1.504893,6.507009,2.3515,26.184,2.5395,0.261301,4.7,3.7505,1.4218,3.650758,6.875014,1.195204,25.33,0.0615947387467,3.671,0.663351,1,0.29
1996-01-25,53.4644,1,1.359991,0.977,1.373005,410.92,8.3367,27.46,1026.08,0.782522,27.219075,5.714012,7.7325,144.160041,66.68,36.06,2293,3.135,106.800113,786.2,2.561,7.334653,1.50331,6.474513,2.3505,26.186,2.5365,0.261901,4.7,3.7505,1.419,3.647756,6.916513,1.186804,25.34,0.0615946225116,3.671,0.659328,1,0.29
1996-01-26,53.8901,1,1.353545,0.9782,1.378999,410.4,8.3357,27.46,1026.78,0.788072,27.324024,5.750008,7.732,145.060366,66.99,36.07,2292.5,3.156,106.420421,785.6,2.554,7.412445,1.50331,6.513003,2.358,26.187,2.5455,0.2626,4.718,3.7505,1.4175,3.655802,6.952006,1.200801,25.35,0.0617627588816,3.671,0.663571,1,0.29
1996-01-27,,,,,,,,,1026.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-28,,,,,,,,,1026.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-01-29,53.815,1,1.351353,0.978,1.379304,412.95,8.335,27.49,1026.89,0.790464,27.348073,5.771516,7.7335,145.470642,67.12,35.99,2291.8,3.145,106.530022,783.3,2.5585,7.414946,1.498135,6.53452,2.357,26.181,2.551,0.263401,4.718,3.7505,1.419,3.654757,7.037515,1.214903,25.33,0.06205378316,3.671,0.665692,1,0.29
1996-01-30,53.6848,1,1.348067,0.9783,1.378298,413.86,8.3347,27.48,1027.61,0.787892,27.28595,5.753997,7.7327,144.999645,66.95,36.14,2291,3.14,107.120177,784.9,2.5605,7.355126,1.49768,6.51599,2.355,26.181,2.5475,0.264,4.718,3.7505,1.4208,3.653548,6.957493,1.209697,25.35,0.0625436295018,3.671,0.664893,1,0.29
1996-01-31,53.7749,1,1.343731,0.9782,1.383205,412.76,8.3338,27.47,1028.14,0.789478,27.366065,5.76952,7.7325,145.310502,67.11,36.46,2291.5,3.14,107.070564,785.3,2.56,7.452118,1.490321,6.526021,2.3535,26.185,2.552,0.265001,4.732,3.7505,1.4105,3.651509,6.950223,1.216104,25.34,0.0625440133895,3.671,0.664012,1,0.29
1996-02-01,53.6597,1,1.342642,0.978,1.375599,412.29,8.3332,27.49,1026.3,0.786201,27.363948,5.75149,7.732,145.259997,67.04,36.61,2291,3.133,106.929572,784.8,2.5575,7.41568,1.484119,6.497987,2.3565,26.182,2.5495,0.2663,4.732,3.7505,1.42,3.651792,6.938189,1.211299,25.34,0.0626601883737,3.671,0.65976,1,0.29
1996-02-02,53.6748,1,1.322747,0.9783,1.373497,410.93,8.3327,27.48,1024.89,0.786343,27.312988,5.752491,7.7318,145.049579,66.91,36.8,2291,3.142,106.349718,781.5,2.5531,,1.478191,6.495994,2.353,26.178,2.5505,0.2673,4.736,3.7505,1.418,3.651249,6.966494,1.218501,25.35,0.0627407191891,3.671,0.65824,1,0.29
1996-02-03,,,,,,,,,1021.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-04,,,,,,,,,1021.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-05,53.5045,1,1.325027,0.9783,1.376496,409.77,8.3331,27.47,1021.29,0.780433,27.171867,5.703982,7.731,144.589258,66.55,38.05,2291,3.132,105.319431,778.2,2.5455,,1.478195,6.445479,2.3535,26.168,2.5395,0.268499,4.736,3.7505,1.4121,3.645738,6.963273,1.205699,25.26,0.0630394743003,3.671,0.65402,1,0.29
1996-02-06,53.3141,1,1.327671,0.9781,1.3755,409.49,8.332,27.48,1022.93,0.777448,27.052073,5.684006,7.7313,144.23056,66.29,37.75,2291.5,3.128,105.330182,777.6,2.5435,7.454558,1.478636,6.419013,2.3535,26.166,2.5345,0.2701,4.736,3.7505,1.415,3.643253,6.981411,1.198405,25.26,0.0632935798361,3.671,0.650492,1,0.29
1996-02-07,53.4694,1,1.324505,0.9782,1.369998,409.98,8.3311,27.48,1021.3,0.780323,27.143002,5.712006,7.7315,144.56973,66.48,37.3,2290,3.126,106.030339,781.7,2.5425,7.474015,1.487655,6.442006,2.358,26.155,2.541,0.2716,4.738,3.7505,1.4145,3.643798,7.023503,1.206302,25.25,0.0635542168675,3.671,0.650703,1,0.29
1996-02-08,53.5546,1,1.318394,0.9783,1.365704,411.38,8.33,27.48,1022.28,0.780951,27.195058,5.720013,7.7318,145.020266,66.69,37.2,2292,3.13,106.640427,780.8,2.5525,7.509625,1.483245,6.446017,2.358,26.121,2.546,0.273001,4.738,3.7505,1.4165,3.64726,7.031019,1.205601,25.28,0.0635537958125,3.671,0.650916,1,0.29
1996-02-09,53.4694,1,1.323625,0.9783,1.373497,410.08,8.3294,27.48,1024.17,0.778525,27.135962,5.697995,7.732,144.769868,66.59,36.95,2294,3.122,106.679746,780.5,2.5475,7.478279,1.482577,6.431498,2.354,26.116,2.541,0.2752,4.738,3.7505,1.4169,3.646246,6.940996,1.203802,25.28,0.0636016131041,3.671,0.650702,1,0.29
1996-02-10,,,,,,,,,1023.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-11,,,,,,,,,1023.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-12,53.4644,1,1.323276,0.9784,1.371499,409.48,8.3292,27.47,1023.07,0.780049,27.084019,5.706998,7.7325,144.490121,66.52,36.97,2293.5,3.117,106.799691,778.6,2.5465,7.521627,1.482578,6.441001,2.351,26.136,2.546,0.2761,4.738,3.7505,1.4138,3.648299,6.961996,1.202602,25.27,0.0636021123739,3.671,0.653167,1,0.29
1996-02-13,53.4293,1,1.327135,0.9801,1.372493,409.34,8.3304,27.48,1027.54,0.780695,27.088945,5.710987,7.7328,144.7994,66.57,36.76,2293.5,3.109,106.869335,779.1,2.5475,7.592181,1.486545,6.447986,2.353,26.141,2.548,0.2775,4.738,3.7505,1.416,3.647938,6.933984,1.204199,25.3,0.0638725593523,3.671,0.652399,1,0.29
1996-02-14,53.4394,1,1.32485,0.9807,1.376497,409.8,8.33,27.46,1028.58,0.778289,27.015963,5.685992,7.733,144.609961,66.44,36.52,2293.5,3.113,106.869956,778.5,2.544,7.536716,1.48324,6.422992,2.352,26.16,2.5425,0.2791,4.751,3.7505,1.414,3.645746,6.970487,1.199997,25.27,0.0641418976239,3.671,0.649856,1,0.29
1996-02-15,53.3642,1,1.323627,0.9842,1.3785,410.14,8.3312,27.47,1027.57,0.777575,27.015046,5.676,7.7325,144.649897,66.3,36.53,2295.5,3.107,105.820147,778,2.5435,7.514871,1.478854,6.414999,2.3495,26.216,2.542,0.2803,4.751,3.7505,1.4135,3.654298,6.936705,1.195801,25.24,0.0642681077719,3.671,0.650322,1,0.29
1996-02-16,53.4143,1,1.323627,0.981,1.3795,410.19,8.3336,27.49,1030.67,0.77612,27.067041,5.666012,7.7342,144.690561,66.29,36.55,2301.5,3.105,105.179827,779.9,2.5545,,1.47341,6.400012,2.348,26.148,2.5405,0.281701,4.76,3.7505,1.4005,3.900005,6.912609,1.194705,25.24,0.0642681961411,3.671,0.648425,1,0.29
1996-02-17,,,,,,,,,1029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-18,,,,,,,,,1029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-19,53.0837,1,1.325386,,1.386502,411.44,,,1029.5,0.766824,26.850117,5.589021,,143.740415,65.79,,2303.5,3.095,104.320287,,,7.511272,1.468438,6.320525,2.35,26.141,2.522,0.281901,4.76,3.7505,,3.835018,6.874525,1.173003,,0.0644055579412,3.671,0.645247,1,
1996-02-20,53.219,1,1.322397,0.9845,1.384502,410.6,8.3352,27.49,1033.41,0.770345,26.938958,5.617994,7.7335,143.899639,66,36.56,2301.5,3.083,105.779897,779.9,2.5485,7.565787,1.473184,6.348997,2.3495,26.149,2.5295,0.2825,4.76,3.7505,1.402,3.859998,6.899994,1.181601,25.22,0.0644054478785,3.671,0.647542,1,0.29
1996-02-21,53.0287,1,1.330671,0.984,1.3793,411.76,8.3352,27.49,1034.34,0.771641,26.927944,5.626495,7.734,143.910212,65.88,36.63,2307.5,3.097,105.569702,779.4,2.552,7.555983,1.479945,6.364492,2.3515,26.144,2.545,0.283,4.77,3.7505,1.4026,3.977499,6.771293,1.186999,25.24,0.0644057595259,3.671,0.64935,1,0.29
1996-02-22,53.0537,1,1.32855,0.982,1.376202,412.34,8.3352,27.49,1035.43,0.769817,26.953988,5.615007,7.7332,144.099737,65.84,36.8,2307,3.111,104.919901,778.9,2.5523,7.530504,1.483022,6.346002,2.353,26.141,2.557,0.2834,4.77,3.7505,1.4065,3.925004,6.749401,1.182601,25.22,0.0644052008837,3.671,0.648425,1,0.29
1996-02-23,52.9535,1,1.323622,0.9818,1.376992,412.11,8.3352,27.49,1035.04,0.771575,26.992863,5.630979,7.7325,144.239806,65.92,36.28,2312.5,3.118,105.169554,780.3,2.5545,7.579414,1.478631,6.358474,2.358,26.151,2.5505,0.284499,4.783,3.7505,1.409,3.844983,6.754276,1.182493,25.2,0.0644049226496,3.671,0.649855,1,0.29
1996-02-24,,,,,,,,,1036.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-25,,,,,,,,,1036.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-02-26,53.1079,1,1.315795,0.9831,1.378203,412.34,8.3369,27.5,1036.71,0.766865,26.843122,5.59202,7.7322,143.610095,65.57,35.92,2327.5,3.106,104.280642,780,2.5442,7.538209,1.476676,6.318517,2.356,26.162,2.5385,0.285901,4.783,3.7505,1.4063,3.824511,6.73652,1.174201,25.17,0.065377566123,3.671,0.649227,1,0.29
1996-02-27,53.1733,1,1.317527,0.9838,1.373503,412.18,8.3396,27.5,1038.49,0.768793,26.932131,5.610522,7.7315,143.800452,65.71,35.57,2319.5,3.101,103.830127,779.3,2.5475,7.520335,1.485447,6.336024,2.3565,26.181,2.544,0.286101,4.783,3.7506,1.4085,3.825515,6.69512,1.180705,25.18,0.0656065009149,3.671,0.649269,1,0.29
1996-02-28,53.1482,1,1.316648,0.9831,1.374697,412.11,8.3407,27.5,1039.06,0.770695,27.005927,5.630483,7.7315,143.769316,65.8,35.29,2313.5,3.1,104.359822,782.5,2.548,7.485376,1.488089,6.354481,2.3555,26.201,2.549,0.285799,4.815,3.7505,1.413,3.810486,6.686974,1.186,25.2,0.065606190223,3.671,0.649855,1,0.29
1996-02-29,53.3946,1,1.307698,0.985,1.371999,412.53,8.3411,27.5,1039.81,0.778095,27.153962,5.689486,7.7315,144.619862,66.11,34.85,2316.5,3.101,104.899665,782.8,2.549,7.596231,1.485438,6.410982,2.3555,26.177,2.5615,0.285599,4.815,3.7505,1.4122,3.860488,6.747485,1.202095,25.22,0.0659513379345,3.671,0.653935,1,0.29
1996-03-01,53.4902,1,1.312675,0.9845,1.366998,412.58,8.3411,27.5,1039.9,0.781513,27.288933,5.716991,7.732,145.430105,66.45,34.6,2314,3.104,105.749588,782.8,2.5455,7.616387,1.485437,6.438991,2.353,26.173,2.5695,0.286299,4.818,3.7503,1.412,3.892495,6.755988,1.207499,25.22,0.0662550700626,3.671,0.655007,1,0.29
1996-03-02,,,,,,,,,1040.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-03,,,,,,,,,1040.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-04,53.5355,1,1.317175,0.9833,1.371996,412.28,8.3408,27.5,1040.7,0.778707,27.210905,5.688984,7.7318,145.089473,66.3,34.55,2313.5,3.1,105.099752,779.7,2.546,7.550343,1.483016,6.414475,2.3555,26.175,2.5665,0.285999,4.818,3.7505,1.4128,3.901486,6.783979,1.1991,25.5,0.0664610880095,3.671,0.653678,1,0.29
1996-03-05,53.6008,1,1.318394,0.9834,1.369704,411.13,8.341,27.5,1041.28,0.781219,27.316042,5.716511,7.7325,145.24042,66.45,34.3,2315,,105.030272,779.3,2.5425,7.59486,1.478856,6.440514,2.359,26.178,2.57,0.285601,4.818,3.7503,1.4115,3.879513,6.847522,1.203703,25.2,0.066461466349,3.671,0.654795,1,0.29
1996-03-06,53.5556,1,1.312675,,1.372995,411.1,8.3423,27.5,1041.83,0.780342,27.276998,5.709994,7.7334,145.099845,66.39,34.12,2318,,105.369531,777.7,2.5375,7.569548,1.479941,6.434494,2.3605,26.177,2.5695,0.2856,4.823,3.7505,1.4122,3.874997,6.840787,1.202998,25.21,0.0668011455415,3.671,0.654021,1,
1996-03-07,53.7165,1,1.308552,0.9843,1.372498,411.07,8.3429,27.5,1042.03,0.782987,27.353895,5.729979,7.7335,145.899496,66.53,34.25,2320,3.099,105.419838,778.3,2.5385,7.588243,1.484779,6.453483,2.3595,26.176,2.577,0.285599,4.823,3.7505,1.409,3.890985,6.815881,1.204595,25.21,0.0668013404742,3.671,0.655177,1,0.29
1996-03-08,53.5858,1,1.304123,0.9838,1.370802,410.5,8.3439,27.5,1042.61,0.781244,27.271037,5.716612,7.7325,145.619956,66.41,34.2,2323.5,3.097,105.5898,777.5,2.5425,7.573691,1.480168,6.435512,2.36,26.179,2.5715,0.285501,4.825,3.7505,1.4095,3.917508,6.807009,1.202702,25.22,0.0670658822978,3.671,0.654323,1,0.29
1996-03-09,,,,,,,,,1042.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-10,,,,,,,,,1042.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-11,53.6914,1,1.303269,0.9838,1.367502,410.97,8.3463,27.5,1042.42,0.782852,27.324993,5.726996,7.7332,146.089652,66.52,34.25,2333,3.1,105.22006,780.8,2.543,7.616528,1.472107,6.4465,2.3565,26.192,2.576,0.2856,4.825,3.7503,1.407,3.940002,6.855,1.201201,25.23,0.0677167326872,3.671,0.656513,1,0.29
1996-03-12,53.6612,1,1.298359,0.9841,1.364298,411.54,8.3499,27.5,1043.5,0.783589,27.336896,5.732984,7.7317,146.189409,66.54,34.13,2333,3.094,105.799339,780.6,2.546,7.658559,1.464127,6.450979,2.359,26.215,2.578,0.285899,4.825,3.7503,1.408,3.92849,6.819579,1.201696,25.22,0.0679332069144,3.671,0.657763,1,0.29
1996-03-13,53.5053,1,1.291484,0.9865,1.367998,411.29,8.3548,27.5,1044.07,0.778059,27.22093,5.687485,7.7327,145.979381,66.28,34.21,2334,3.087,105.300136,780.3,2.543,7.591286,1.464766,6.401486,2.358,26.22,2.5685,0.2864,4.828,3.7505,1.407,3.904991,6.785785,1.186796,25.23,0.0679330869481,3.671,0.656296,1,0.29
1996-03-14,53.5204,1,1.290826,0.9872,1.367406,410.71,8.3533,27.5,1044.99,0.777859,27.196052,5.682517,7.7324,145.910017,66.25,34.15,2339.5,3.091,105.220212,780.7,2.5395,7.552155,1.446133,6.405016,2.356,26.218,2.5705,0.285601,4.828,3.7505,1.4075,3.932513,6.783919,1.185901,25.24,0.0678339737706,3.671,0.655868,1,0.29
1996-03-15,53.5355,1,1.291993,0.9874,1.369004,410.92,8.3517,27.47,1045.44,0.778834,27.208034,5.693505,7.732,145.909951,66.25,34.48,2335,3.092,105.609944,780.7,2.5405,7.578214,1.458788,6.416505,2.3525,26.198,2.573,0.2863,4.834,3.7505,1.408,3.940505,6.768406,1.189303,25.24,0.0681557980327,3.671,0.655266,1,0.29
1996-03-16,,,,,,,,,1046.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-17,,,,,,,,,1046.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-18,53.4852,1,1.293323,0.9861,1.362495,411.53,8.3527,27.45,1046.09,0.778622,27.19587,5.692982,7.7313,145.819578,66.2,35.2,2334,3.09,105.919864,781.8,2.5398,7.534182,1.468427,6.415481,2.3525,26.204,2.573,0.286899,4.834,3.7505,1.4075,3.930983,6.721977,1.187492,25.25,0.068656565342,3.671,0.65402,1,0.29
1996-03-19,53.5556,1,1.292824,0.9863,1.357996,411.94,8.353,27.32,1046.76,0.780884,27.270889,5.716976,7.7317,146.199438,66.3,35.35,2338,3.09,106.379822,781.8,2.542,7.552163,1.467343,6.438974,2.3525,26.186,2.578,0.287499,4.834,3.7505,1.407,3.931485,6.723575,1.194799,25.26,0.0690535686397,3.671,0.653806,1,0.29
1996-03-20,53.4349,1,1.288334,0.9898,1.359505,412.36,8.352,27.2,1047.24,0.777998,27.214066,5.694013,7.732,145.970358,66.09,35.5,2336,3.08,106.220096,782.3,2.5452,7.527055,1.450959,6.406022,2.3525,26.188,2.575,0.288101,4.838,3.7505,1.4106,3.927008,6.605018,1.191201,25.26,0.0691111370444,3.671,0.650324,1,0.29
1996-03-21,53.5002,1,1.286179,0.9868,1.358002,411.97,8.352,27.27,1047.65,0.779672,27.246119,5.706017,7.732,146.3102,66.15,35,2334.5,3.102,106.719996,784.4,2.5455,,1.45497,6.423019,2.3515,26.191,2.579,0.287801,4.838,3.7505,1.4105,3.912513,6.65052,1.196002,25.26,0.0694001980368,3.671,0.650535,1,0.29
1996-03-22,53.6411,1,1.287495,0.9873,1.362001,411.55,8.353,27.3,1048.4,0.781067,27.283996,5.711997,7.732,146.650004,66.26,34.6,2337,3.092,106.989768,786.7,2.5438,7.571507,1.457299,6.433,2.3505,26.194,2.582,0.2877,4.844,3.7505,1.41,3.921995,6.630993,1.196196,25.27,0.069400140592,3.671,0.65189,1,0.29
1996-03-23,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-24,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-25,53.5103,1,1.290164,0.9878,1.359808,411.75,8.3549,27.31,1048,0.779885,27.240064,5.701023,7.7323,146.300225,66.22,34.1,2338.5,3.085,106.25,782.1,2.5434,7.547885,1.455398,6.418525,2.3525,26.218,2.58,0.288001,4.844,3.7504,1.4075,3.928765,6.623924,1.191407,25.26,0.0700906226603,3.671,0.656343,1,0.29
1996-03-26,53.5405,1,1.293328,0.988,1.362695,411.68,8.3542,27.25,1048,0.77994,27.240962,5.699988,7.7325,146.329993,66.19,34.1,2334,3.108,106.129548,782.8,2.5415,7.499825,1.46284,6.418992,2.354,26.224,2.576,0.289799,4.844,3.7504,1.4065,3.944242,6.632391,1.190999,25.23,0.0704410560387,3.671,0.655823,1,0.29
1996-03-27,53.6159,1,1.28915,0.9881,1.360995,411.9,8.3533,27.28,1049.08,0.784498,27.331921,5.737978,7.733,146.879266,66.41,34.55,2336.5,3.128,106.729427,782.3,2.5433,7.588217,1.46305,6.46298,2.355,26.212,2.581,0.292999,4.85,3.7505,1.4205,3.98999,6.663976,1.199098,25.25,0.0706456421119,3.671,0.657893,1,0.29
1996-03-28,53.7014,1,1.280086,0.987,1.364503,412.07,8.3535,27.25,1049.22,0.780336,27.349122,5.705018,7.7325,147.110417,66.45,34.2,2343,3.133,106.360515,782.7,2.537,7.564339,1.475802,6.42252,2.3575,26.194,2.5875,0.293701,4.85,3.7505,1.4075,3.994265,6.65002,1.193102,25.24,0.0706999609832,3.671,0.65574,1,0.29
1996-03-29,53.4801,1,1.278769,0.988,1.363,411.64,8.3538,27.3,1048.42,0.77912,27.238956,5.696486,7.7348,146.719907,66.21,34.35,2337.5,3.111,106.479938,782.3,2.5307,7.533385,1.471017,6.409482,2.353,26.197,2.5875,0.292399,4.854,3.7505,1.4081,3.981239,6.698481,1.190097,25.26,0.0706996493962,3.671,0.655521,1,0.29
1996-03-30,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-03-31,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1996-04-01,53.5505,1,1.27583,0.9873,1.3565,411.64,8.3539,27.24,1046,0.78161,27.292971,5.718995,7.734,147.039651,66.34,34.25,2338,3.107,107.549574,781.7,2.531,7.516277,1.462416,6.426994,2.35,26.206,2.5875,0.2912,4.854,3.7505,1.407,3.995498,6.657194,1.195098,25.27,0.0711492015851,3.671,0.655737,1,0.29
1996-04-02,53.5505,1,1.277628,0.9872,1.355502,411.43,8.3539,27.24,1042.2,0.781238,27.271058,5.717012,7.7335,146.910205,66.31,34.35,2333.5,3.124,107.270199,780.3,2.527,7.516914,1.461993,6.420009,2.3495,26.196,2.582,0.2915,4.854,3.7505,1.4055,4.004258,6.676013,1.192903,25.26,0.0711496695364,3.671,0.655438,1,0.29
